id,prigozhin_id,datetime,from,to,text
1124,#1740,2023-06-02T16:22:55Z,01:13.500,01:25.500,"Все это было на управлении, при этом мы провели несколько действий, опять же совместно с правоохранительными органами, для того чтобы все задокументировать."
1124,#1740,2023-06-02T16:22:55Z,01:25.500,01:28.500,Сейчас ведутся разбирательство и расследование.
1124,#1740,2023-06-02T16:22:55Z,01:28.500,01:34.500,"Те, кто закладывал эти заряды, это были представители Министерства обороны."
1124,#1740,2023-06-02T16:22:55Z,01:35,01:44,"Вопрос ""Для чего вы это делали?"" - они тыкают пальцем вверх, на вопросы пока не отвечают."
1124,#1740,2023-06-02T16:22:55Z,01:44,01:53,"Данные заряды не было необходимости укладывать для того, чтобы сдержать противника, так как это находится в тыловой зоне."
1124,#1740,2023-06-02T16:22:55Z,01:53,02:04,"Поэтому можно предполагать, что данными зарядами хотели стринкить продвигающиеся подразделения ЧВК ""Вагнер"", хотя колоннами мы не ходим."
1124,#1740,2023-06-02T16:22:55Z,02:04.500,02:18,"Собственно говоря, вот так. Все в целости и сохранности, никто не пострадал, что это было, мы предполагаем, что это была попытка публичной порки."
1124,#1740,2023-06-02T16:22:55Z,02:18,02:20,Спасибо.
1123,#1739,2023-06-02T15:50:41Z,00:00.500,00:17.500,"Тип ""ФМ"" - каждый боец ЧВК ""Вагнер"", когда уходит на боевые, он заполняет специальную форму собственноручно, в которой написано, кому передать деньги в случае его гибели и где захоронить."
1123,#1739,2023-06-02T15:50:41Z,00:18,00:30.500,"В этой форме имеется два получателя, первый и второй. В случае гибели первого получателя, его смерти или невозможности передать, передаются второму."
1123,#1739,2023-06-02T15:50:41Z,00:31,00:48.500,"Поэтому в данном случае он решил передать деньги своему деду. Если он задолжал сумму по элементам, то это необходимо решать в установленном законном порядке."
1123,#1739,2023-06-02T15:50:41Z,00:49,01:02.500,"Все деньги они получают черным налом и можете это опубликовать. Люди с ЗОН пошли воевать для того, чтобы народ Российской Федерации сидел дома у печек и грелся."
1123,#1739,2023-06-02T15:50:41Z,01:03,01:19.500,"И они погибали за этот черный нал. Кому хочется оспорить эту ситуацию, как обычно, автомат в руки, территория за Бахмутом еще свободна. Собирайтесь, организуем и вперед."
1122,#1738,2023-06-02T15:19:55Z,00:00,00:14.500,"Ответ для Вяткина сети. С момента открытия центров по подбору ЧВК ""Вагнер"" в зону СВО в ряды ЧВК ""Вагнер"" отправилось немногим более 300 человек."
1122,#1738,2023-06-02T15:19:55Z,00:14.500,00:28.500,"Ребята проявляют хорошие качества боевые и воюют хорошо. И, собственно говоря, я не могу сказать, что кто-то воюет с каких-то территорий Российской Федерации плохо."
1122,#1738,2023-06-02T15:19:55Z,00:29,00:49.500,"По поводу бывших заключенных. Поскольку в Кировской области достаточно большая плотность лагерей, я думаю, не буду поднимать точные цифры, я думаю, что около 800-900 человек, это те, кто прибыл в Кировской области в зону СВО."
1122,#1738,2023-06-02T15:19:55Z,00:50,00:59.500,И также они проявляли высокий уровень качеств боевых и храбрости и отваги.
1121,#1737,2023-06-02T13:00:25Z,00:01,00:14.500,"Иван, вы правильно сделали, что к нам обратились по двум причинам. Первое, мы, безусловно, поможем вам выехать на территорию боевых действий и будем вас приглашать."
1121,#1737,2023-06-02T13:00:25Z,00:14.500,00:24.500,"И второе, теперь все будут понимать о том, что оркестр ""Вагнера"" все-таки не наше дочернее афилированное средство массовой информации."
1120,#1736,2023-06-02T11:55:23Z,00:01,00:12.500,"Я, безусловно, посещу многие города, но даты сейчас называть не будем и к датам привязываться не будем."
1120,#1736,2023-06-02T11:55:23Z,00:12.500,00:27.500,"Идет серьезная работа на сегодняшний день в зоне СВО. Несмотря на то, что мы выходим и вышли уже фактически из бахмута, очень много задач, поэтому я прошу прощения, но мы это сделаем чуть позже."
1120,#1736,2023-06-02T11:55:23Z,00:28,00:30,Спасибо за ваш вопрос.
1118,#1735,2023-06-02T11:26:00Z,00:00,00:21,"Ввиду того, что я был в поездке и вернулся из зоны СВО поздно вечером 1 июня 2023 года, я лично поставил подпись и лично отнес на почту документы, которые называются ""Заявление о преступлении""."
1118,#1735,2023-06-02T11:26:00Z,00:21,00:39,"Две квитанции на двух человек и группу неустановленных лиц. Поэтому сканы, которые возможно передать, чтобы не раскрывать все детали, посылаю, можете их опубликовать."
1117,#1734,2023-06-02T09:17:38Z,00:00,00:23,"Безусловно, лидеры мнений очень важны для того, чтобы заставить власть шевелиться. Несмотря на то, что в приграничных областях гибнут люди и страна в опасности, власть пока не делает ничего нужного для того, чтобы это не происходило."
1117,#1734,2023-06-02T09:17:38Z,00:23,00:41,"И остается в своих бюрократически коррупционных рамках. Поэтому, конечно, лидеры мнений очень важны. Единственное, с чем бы я поспорил, это подписчики телеграм-каналов. Люди из разных регионов, разных областей и не всегда люди, которые могут держать оружие в руках."
1117,#1734,2023-06-02T09:17:38Z,00:41,01:00,"Поэтому, если вы посмотрите мои предложения по охране границ, то, конечно, народ должен участвовать в этом. И в основном те люди, которые находятся в местах проживания недалеко от места несения службы, чтобы им было удобнее защищать свою землю."
1117,#1734,2023-06-02T09:17:38Z,01:00,01:15,"А лидеры мнений своим мнением должны в этом участвовать. Для этого мы создали ЧВК ""Вагнер"" ""Второй фронт"", чтобы все неравнодушные не боясь высказывали свое мнение. За этим последуют определенные репрессии."
